timestamp,load_MW,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),wind_speed_10m (km/h),cloud_cover (%),rain (mm),precipitation (mm),is_day (),shortwave_radiation (W/m²)
2025-08-30 04:00:00,4358.04,26.1,94,31.5,8.6,9,0.0,0.0,0,0.0
2025-08-30 04:05:00,4335.82,26.1,94,31.5,8.6,9,0.0,0.0,0,0.0
2025-08-30 04:10:00,4325.12,26.1,94,31.5,8.6,9,0.0,0.0,0,0.0
2025-08-30 04:15:00,4322.69,26.1,94,31.5,8.6,9,0.0,0.0,0,0.0
2025-08-30 04:20:00,4307.43,26.1,94,31.5,8.6,9,0.0,0.0,0,0.0
2025-08-30 04:25:00,4296.73,26.1,94,31.5,8.6,9,0.0,0.0,0,0.0
2025-08-30 04:30:00,4301.14,26.1,94,31.5,8.6,9,0.0,0.0,0,0.0
2025-08-30 04:35:00,4281.85,26.1,94,31.5,8.6,9,0.0,0.0,0,0.0
2025-08-30 04:40:00,4284.93,26.1,94,31.5,8.6,9,0.0,0.0,0,0.0
2025-08-30 04:45:00,4279.05,26.1,94,31.5,8.6,9,0.0,0.0,0,0.0
2025-08-30 04:50:00,4262.04,26.1,94,31.5,8.6,9,0.0,0.0,0,0.0
2025-08-30 04:55:00,4276.84,26.1,94,31.5,8.6,9,0.0,0.0,0,0.0
2025-08-30 05:00:00,4254.8,26.0,94,31.4,9.0,36,0.0,0.0,0,0.0
2025-08-30 05:05:00,4257.36,26.0,94,31.4,9.0,36,0.0,0.0,0,0.0
2025-08-30 05:10:00,4253.59,26.0,94,31.4,9.0,36,0.0,0.0,0,0.0
2025-08-30 05:15:00,4248.06,26.0,94,31.4,9.0,36,0.0,0.0,0,0.0
2025-08-30 05:20:00,4259.08,26.0,94,31.4,9.0,36,0.0,0.0,0,0.0
2025-08-30 05:25:00,4257.76,26.0,94,31.4,9.0,36,0.0,0.0,0,0.0
2025-08-30 05:30:00,4270.73,26.0,94,31.4,9.0,36,0.0,0.0,0,0.0
2025-08-30 05:35:00,4251.89,26.0,94,31.4,9.0,36,0.0,0.0,0,0.0
2025-08-30 05:40:00,4240.38,26.0,94,31.4,9.0,36,0.0,0.0,0,0.0
2025-08-30 05:45:00,4245.31,26.0,94,31.4,9.0,36,0.0,0.0,0,0.0
2025-08-30 05:50:00,4239.36,26.0,94,31.4,9.0,36,0.0,0.0,0,0.0
2025-08-30 05:55:00,4226.65,26.0,94,31.4,9.0,36,0.0,0.0,0,0.0
2025-08-30 06:00:00,4232.61,26.3,98,32.0,10.8,100,0.2,0.2,1,5.0
2025-08-30 06:05:00,4239.65,26.3,98,32.0,10.8,100,0.2,0.2,1,5.0
2025-08-30 06:10:00,4249.15,26.3,98,32.0,10.8,100,0.2,0.2,1,5.0
2025-08-30 06:15:00,4265.2,26.3,98,32.0,10.8,100,0.2,0.2,1,5.0
2025-08-30 06:20:00,4269.35,26.3,98,32.0,10.8,100,0.2,0.2,1,5.0
2025-08-30 06:25:00,4273.66,26.3,98,32.0,10.8,100,0.2,0.2,1,5.0
2025-08-30 06:30:00,4334.25,26.3,98,32.0,10.8,100,0.2,0.2,1,5.0
2025-08-30 06:35:00,4301.71,26.3,98,32.0,10.8,100,0.2,0.2,1,5.0
2025-08-30 06:40:00,4288.12,26.3,98,32.0,10.8,100,0.2,0.2,1,5.0
2025-08-30 06:45:00,4287.61,26.3,98,32.0,10.8,100,0.2,0.2,1,5.0
2025-08-30 06:50:00,4312.15,26.3,98,32.0,10.8,100,0.2,0.2,1,5.0
2025-08-30 06:55:00,4354.9,26.3,98,32.0,10.8,100,0.2,0.2,1,5.0
2025-08-30 07:00:00,4321.39,26.4,93,31.5,11.3,100,1.8,1.8,1,47.0
2025-08-30 07:05:00,4334.4,26.4,93,31.5,11.3,100,1.8,1.8,1,47.0
2025-08-30 07:10:00,4339.85,26.4,93,31.5,11.3,100,1.8,1.8,1,47.0
2025-08-30 07:15:00,4306.3,26.4,93,31.5,11.3,100,1.8,1.8,1,47.0
2025-08-30 07:20:00,4315.65,26.4,93,31.5,11.3,100,1.8,1.8,1,47.0
2025-08-30 07:25:00,4345.06,26.4,93,31.5,11.3,100,1.8,1.8,1,47.0
2025-08-30 07:30:00,4313.96,26.4,93,31.5,11.3,100,1.8,1.8,1,47.0
2025-08-30 07:35:00,4341.02,26.4,93,31.5,11.3,100,1.8,1.8,1,47.0
2025-08-30 07:40:00,4335.24,26.4,93,31.5,11.3,100,1.8,1.8,1,47.0
2025-08-30 07:45:00,4386.02,26.4,93,31.5,11.3,100,1.8,1.8,1,47.0
2025-08-30 07:50:00,4343.92,26.4,93,31.5,11.3,100,1.8,1.8,1,47.0
2025-08-30 07:55:00,4369.48,26.4,93,31.5,11.3,100,1.8,1.8,1,47.0
2025-08-30 08:00:00,4373.68,26.7,91,31.7,12.3,100,1.1,1.1,1,103.0
2025-08-30 08:05:00,4385.14,26.7,91,31.7,12.3,100,1.1,1.1,1,103.0
2025-08-30 08:10:00,4364.9,26.7,91,31.7,12.3,100,1.1,1.1,1,103.0
2025-08-30 08:15:00,4436.45,26.7,91,31.7,12.3,100,1.1,1.1,1,103.0
2025-08-30 08:20:00,4440.0,26.7,91,31.7,12.3,100,1.1,1.1,1,103.0
2025-08-30 08:25:00,4454.22,26.7,91,31.7,12.3,100,1.1,1.1,1,103.0
2025-08-30 08:30:00,4420.24,26.7,91,31.7,12.3,100,1.1,1.1,1,103.0
2025-08-30 08:35:00,4416.43,26.7,91,31.7,12.3,100,1.1,1.1,1,103.0
2025-08-30 08:40:00,4497.97,26.7,91,31.7,12.3,100,1.1,1.1,1,103.0
2025-08-30 08:45:00,4528.88,26.7,91,31.7,12.3,100,1.1,1.1,1,103.0
2025-08-30 08:50:00,4479.72,26.7,91,31.7,12.3,100,1.1,1.1,1,103.0
2025-08-30 08:55:00,4519.77,26.7,91,31.7,12.3,100,1.1,1.1,1,103.0
2025-08-30 09:00:00,4586.86,28.0,87,33.3,11.5,100,0.0,0.0,1,244.0
2025-08-30 09:05:00,4604.55,28.0,87,33.3,11.5,100,0.0,0.0,1,244.0
2025-08-30 09:10:00,4697.71,28.0,87,33.3,11.5,100,0.0,0.0,1,244.0
2025-08-30 09:15:00,4704.31,28.0,87,33.3,11.5,100,0.0,0.0,1,244.0
2025-08-30 09:20:00,4733.12,28.0,87,33.3,11.5,100,0.0,0.0,1,244.0
2025-08-30 09:25:00,4820.99,28.0,87,33.3,11.5,100,0.0,0.0,1,244.0
2025-08-30 09:30:00,4875.5,28.0,87,33.3,11.5,100,0.0,0.0,1,244.0
2025-08-30 09:35:00,4881.7,28.0,87,33.3,11.5,100,0.0,0.0,1,244.0
2025-08-30 09:40:00,4964.34,28.0,87,33.3,11.5,100,0.0,0.0,1,244.0
2025-08-30 09:45:00,4980.13,28.0,87,33.3,11.5,100,0.0,0.0,1,244.0
2025-08-30 09:50:00,5028.68,28.0,87,33.3,11.5,100,0.0,0.0,1,244.0
2025-08-30 09:55:00,5054.14,28.0,87,33.3,11.5,100,0.0,0.0,1,244.0
2025-08-30 10:00:00,5112.32,29.1,81,34.6,10.5,100,0.1,0.1,1,357.0
2025-08-30 10:05:00,5121.93,29.1,81,34.6,10.5,100,0.1,0.1,1,357.0
2025-08-30 10:10:00,5200.03,29.1,81,34.6,10.5,100,0.1,0.1,1,357.0
2025-08-30 10:15:00,5289.92,29.1,81,34.6,10.5,100,0.1,0.1,1,357.0
2025-08-30 10:20:00,5274.12,29.1,81,34.6,10.5,100,0.1,0.1,1,357.0
2025-08-30 10:25:00,5334.8,29.1,81,34.6,10.5,100,0.1,0.1,1,357.0
2025-08-30 10:30:00,5329.34,29.1,81,34.6,10.5,100,0.1,0.1,1,357.0
2025-08-30 10:35:00,5365.7,29.1,81,34.6,10.5,100,0.1,0.1,1,357.0
2025-08-30 10:40:00,5398.48,29.1,81,34.6,10.5,100,0.1,0.1,1,357.0
2025-08-30 10:45:00,5434.42,29.1,81,34.6,10.5,100,0.1,0.1,1,357.0
2025-08-30 10:50:00,5482.58,29.1,81,34.6,10.5,100,0.1,0.1,1,357.0
2025-08-30 10:55:00,5451.51,29.1,81,34.6,10.5,100,0.1,0.1,1,357.0
2025-08-30 11:00:00,5486.6,30.1,76,35.9,7.9,100,0.1,0.1,1,551.0
2025-08-30 11:05:00,5506.15,30.1,76,35.9,7.9,100,0.1,0.1,1,551.0
2025-08-30 11:10:00,5516.76,30.1,76,35.9,7.9,100,0.1,0.1,1,551.0
2025-08-30 11:15:00,5538.34,30.1,76,35.9,7.9,100,0.1,0.1,1,551.0
2025-08-30 11:20:00,5573.52,30.1,76,35.9,7.9,100,0.1,0.1,1,551.0
2025-08-30 11:25:00,5558.45,30.1,76,35.9,7.9,100,0.1,0.1,1,551.0
2025-08-30 11:30:00,5590.72,30.1,76,35.9,7.9,100,0.1,0.1,1,551.0
2025-08-30 11:35:00,5630.04,30.1,76,35.9,7.9,100,0.1,0.1,1,551.0
2025-08-30 11:40:00,5613.87,30.1,76,35.9,7.9,100,0.1,0.1,1,551.0
2025-08-30 11:45:00,5666.96,30.1,76,35.9,7.9,100,0.1,0.1,1,551.0
2025-08-30 11:50:00,5706.0,30.1,76,35.9,7.9,100,0.1,0.1,1,551.0
2025-08-30 11:55:00,5662.2,30.1,76,35.9,7.9,100,0.1,0.1,1,551.0
2025-08-30 12:00:00,5684.53,30.8,72,37.1,7.1,100,0.1,0.1,1,639.0
2025-08-30 12:05:00,5682.06,30.8,72,37.1,7.1,100,0.1,0.1,1,639.0
2025-08-30 12:10:00,5693.98,30.8,72,37.1,7.1,100,0.1,0.1,1,639.0
2025-08-30 12:15:00,5691.68,30.8,72,37.1,7.1,100,0.1,0.1,1,639.0
2025-08-30 12:20:00,5696.26,30.8,72,37.1,7.1,100,0.1,0.1,1,639.0
2025-08-30 12:25:00,5735.33,30.8,72,37.1,7.1,100,0.1,0.1,1,639.0
2025-08-30 12:30:00,5780.49,30.8,72,37.1,7.1,100,0.1,0.1,1,639.0
2025-08-30 12:35:00,5761.9,30.8,72,37.1,7.1,100,0.1,0.1,1,639.0
2025-08-30 12:40:00,5801.78,30.8,72,37.1,7.1,100,0.1,0.1,1,639.0
2025-08-30 12:45:00,5795.74,30.8,72,37.1,7.1,100,0.1,0.1,1,639.0
2025-08-30 12:50:00,5818.86,30.8,72,37.1,7.1,100,0.1,0.1,1,639.0
2025-08-30 12:55:00,5765.81,30.8,72,37.1,7.1,100,0.1,0.1,1,639.0
2025-08-30 13:00:00,5723.79,31.5,68,38.0,6.5,100,0.0,0.0,1,663.0
2025-08-30 13:05:00,5650.8,31.5,68,38.0,6.5,100,0.0,0.0,1,663.0
2025-08-30 13:10:00,5660.14,31.5,68,38.0,6.5,100,0.0,0.0,1,663.0
2025-08-30 13:15:00,5663.2,31.5,68,38.0,6.5,100,0.0,0.0,1,663.0
2025-08-30 13:20:00,5681.34,31.5,68,38.0,6.5,100,0.0,0.0,1,663.0
2025-08-30 13:25:00,5670.73,31.5,68,38.0,6.5,100,0.0,0.0,1,663.0
2025-08-30 13:30:00,5693.25,31.5,68,38.0,6.5,100,0.0,0.0,1,663.0
2025-08-30 13:35:00,5722.29,31.5,68,38.0,6.5,100,0.0,0.0,1,663.0
2025-08-30 13:40:00,5701.35,31.5,68,38.0,6.5,100,0.0,0.0,1,663.0
2025-08-30 13:45:00,5774.49,31.5,68,38.0,6.5,100,0.0,0.0,1,663.0
2025-08-30 13:50:00,5791.42,31.5,68,38.0,6.5,100,0.0,0.0,1,663.0
2025-08-30 13:55:00,5796.79,31.5,68,38.0,6.5,100,0.0,0.0,1,663.0
2025-08-30 14:00:00,5829.69,31.6,67,37.4,6.7,100,0.0,0.0,1,576.0
2025-08-30 14:05:00,5839.57,31.6,67,37.4,6.7,100,0.0,0.0,1,576.0
2025-08-30 14:10:00,5897.01,31.6,67,37.4,6.7,100,0.0,0.0,1,576.0
2025-08-30 14:15:00,5901.75,31.6,67,37.4,6.7,100,0.0,0.0,1,576.0
2025-08-30 14:20:00,5897.21,31.6,67,37.4,6.7,100,0.0,0.0,1,576.0
2025-08-30 14:25:00,5892.36,31.6,67,37.4,6.7,100,0.0,0.0,1,576.0
2025-08-30 14:30:00,5944.31,31.6,67,37.4,6.7,100,0.0,0.0,1,576.0
2025-08-30 14:35:00,5920.45,31.6,67,37.4,6.7,100,0.0,0.0,1,576.0
2025-08-30 14:40:00,5954.0,31.6,67,37.4,6.7,100,0.0,0.0,1,576.0
2025-08-30 14:45:00,5990.95,31.6,67,37.4,6.7,100,0.0,0.0,1,576.0
2025-08-30 14:50:00,5990.39,31.6,67,37.4,6.7,100,0.0,0.0,1,576.0
2025-08-30 14:55:00,5987.74,31.6,67,37.4,6.7,100,0.0,0.0,1,576.0
2025-08-30 15:00:00,5971.81,31.8,66,37.3,6.3,100,0.0,0.0,1,512.0
2025-08-30 15:05:00,5980.24,31.8,66,37.3,6.3,100,0.0,0.0,1,512.0
2025-08-30 15:10:00,5968.05,31.8,66,37.3,6.3,100,0.0,0.0,1,512.0
2025-08-30 15:15:00,5990.18,31.8,66,37.3,6.3,100,0.0,0.0,1,512.0
2025-08-30 15:20:00,5976.59,31.8,66,37.3,6.3,100,0.0,0.0,1,512.0
2025-08-30 15:25:00,5951.15,31.8,66,37.3,6.3,100,0.0,0.0,1,512.0
2025-08-30 15:30:00,6000.73,31.8,66,37.3,6.3,100,0.0,0.0,1,512.0
2025-08-30 15:35:00,5984.67,31.8,66,37.3,6.3,100,0.0,0.0,1,512.0
2025-08-30 15:40:00,5994.58,31.8,66,37.3,6.3,100,0.0,0.0,1,512.0
2025-08-30 15:45:00,5935.03,31.8,66,37.3,6.3,100,0.0,0.0,1,512.0
2025-08-30 15:50:00,5958.11,31.8,66,37.3,6.3,100,0.0,0.0,1,512.0
2025-08-30 15:55:00,5918.69,31.8,66,37.3,6.3,100,0.0,0.0,1,512.0
2025-08-30 16:00:00,5957.68,31.4,68,37.0,6.3,100,0.0,0.0,1,369.0
2025-08-30 16:05:00,5925.39,31.4,68,37.0,6.3,100,0.0,0.0,1,369.0
2025-08-30 16:10:00,5919.84,31.4,68,37.0,6.3,100,0.0,0.0,1,369.0
2025-08-30 16:15:00,5922.33,31.4,68,37.0,6.3,100,0.0,0.0,1,369.0
2025-08-30 16:20:00,5884.26,31.4,68,37.0,6.3,100,0.0,0.0,1,369.0
2025-08-30 16:25:00,5918.41,31.4,68,37.0,6.3,100,0.0,0.0,1,369.0
2025-08-30 16:30:00,5855.81,31.4,68,37.0,6.3,100,0.0,0.0,1,369.0
2025-08-30 16:35:00,5869.92,31.4,68,37.0,6.3,100,0.0,0.0,1,369.0
2025-08-30 16:40:00,5868.13,31.4,68,37.0,6.3,100,0.0,0.0,1,369.0
2025-08-30 16:45:00,5825.85,31.4,68,37.0,6.3,100,0.0,0.0,1,369.0
2025-08-30 16:50:00,5754.47,31.4,68,37.0,6.3,100,0.0,0.0,1,369.0
2025-08-30 16:55:00,5768.2,31.4,68,37.0,6.3,100,0.0,0.0,1,369.0
2025-08-30 17:00:00,5768.85,30.6,73,36.4,6.3,100,0.4,0.4,1,210.0
2025-08-30 17:05:00,5763.97,30.6,73,36.4,6.3,100,0.4,0.4,1,210.0
2025-08-30 17:10:00,5738.5,30.6,73,36.4,6.3,100,0.4,0.4,1,210.0
2025-08-30 17:15:00,5722.51,30.6,73,36.4,6.3,100,0.4,0.4,1,210.0
2025-08-30 17:20:00,5783.61,30.6,73,36.4,6.3,100,0.4,0.4,1,210.0
2025-08-30 17:25:00,5734.89,30.6,73,36.4,6.3,100,0.4,0.4,1,210.0
2025-08-30 17:30:00,5750.92,30.6,73,36.4,6.3,100,0.4,0.4,1,210.0
2025-08-30 17:35:00,5688.56,30.6,73,36.4,6.3,100,0.4,0.4,1,210.0
2025-08-30 17:40:00,5660.79,30.6,73,36.4,6.3,100,0.4,0.4,1,210.0
2025-08-30 17:45:00,5642.2,30.6,73,36.4,6.3,100,0.4,0.4,1,210.0
2025-08-30 17:50:00,5676.85,30.6,73,36.4,6.3,100,0.4,0.4,1,210.0
2025-08-30 17:55:00,5618.57,30.6,73,36.4,6.3,100,0.4,0.4,1,210.0
2025-08-30 18:00:00,5684.29,29.5,80,35.9,5.1,31,0.0,0.0,1,68.0
2025-08-30 18:05:00,5615.63,29.5,80,35.9,5.1,31,0.0,0.0,1,68.0
2025-08-30 18:10:00,5615.54,29.5,80,35.9,5.1,31,0.0,0.0,1,68.0
2025-08-30 18:15:00,5577.59,29.5,80,35.9,5.1,31,0.0,0.0,1,68.0
2025-08-30 18:20:00,5621.61,29.5,80,35.9,5.1,31,0.0,0.0,1,68.0
2025-08-30 18:25:00,5562.52,29.5,80,35.9,5.1,31,0.0,0.0,1,68.0
2025-08-30 18:30:00,5624.69,29.5,80,35.9,5.1,31,0.0,0.0,1,68.0
2025-08-30 18:35:00,5608.11,29.5,80,35.9,5.1,31,0.0,0.0,1,68.0
2025-08-30 18:40:00,5637.84,29.5,80,35.9,5.1,31,0.0,0.0,1,68.0
2025-08-30 18:45:00,5628.38,29.5,80,35.9,5.1,31,0.0,0.0,1,68.0
2025-08-30 18:50:00,5597.35,29.5,80,35.9,5.1,31,0.0,0.0,1,68.0
2025-08-30 18:55:00,5613.0,29.5,80,35.9,5.1,31,0.0,0.0,1,68.0
2025-08-30 19:00:00,5636.6,28.8,84,35.5,4.1,95,0.0,0.0,0,1.0
2025-08-30 19:05:00,5627.84,28.8,84,35.5,4.1,95,0.0,0.0,0,1.0
2025-08-30 19:10:00,5668.38,28.8,84,35.5,4.1,95,0.0,0.0,0,1.0
2025-08-30 19:15:00,5660.63,28.8,84,35.5,4.1,95,0.0,0.0,0,1.0
2025-08-30 19:20:00,5700.95,28.8,84,35.5,4.1,95,0.0,0.0,0,1.0
2025-08-30 19:25:00,5718.72,28.8,84,35.5,4.1,95,0.0,0.0,0,1.0
2025-08-30 19:30:00,5716.26,28.8,84,35.5,4.1,95,0.0,0.0,0,1.0
2025-08-30 19:35:00,5711.86,28.8,84,35.5,4.1,95,0.0,0.0,0,1.0
2025-08-30 19:40:00,5695.1,28.8,84,35.5,4.1,95,0.0,0.0,0,1.0
2025-08-30 19:45:00,5698.63,28.8,84,35.5,4.1,95,0.0,0.0,0,1.0
2025-08-30 19:50:00,5675.43,28.8,84,35.5,4.1,95,0.0,0.0,0,1.0
2025-08-30 19:55:00,5637.36,28.8,84,35.5,4.1,95,0.0,0.0,0,1.0
2025-08-30 20:00:00,5615.21,28.4,86,35.1,4.3,100,0.0,0.0,0,0.0
2025-08-30 20:05:00,5566.53,28.4,86,35.1,4.3,100,0.0,0.0,0,0.0
2025-08-30 20:10:00,5598.97,28.4,86,35.1,4.3,100,0.0,0.0,0,0.0
2025-08-30 20:15:00,5606.19,28.4,86,35.1,4.3,100,0.0,0.0,0,0.0
2025-08-30 20:20:00,5572.89,28.4,86,35.1,4.3,100,0.0,0.0,0,0.0
2025-08-30 20:25:00,5658.57,28.4,86,35.1,4.3,100,0.0,0.0,0,0.0
2025-08-30 20:30:00,5593.33,28.4,86,35.1,4.3,100,0.0,0.0,0,0.0
2025-08-30 20:35:00,5597.71,28.4,86,35.1,4.3,100,0.0,0.0,0,0.0
2025-08-30 20:40:00,5612.97,28.4,86,35.1,4.3,100,0.0,0.0,0,0.0
2025-08-30 20:45:00,5597.12,28.4,86,35.1,4.3,100,0.0,0.0,0,0.0
2025-08-30 20:50:00,5651.53,28.4,86,35.1,4.3,100,0.0,0.0,0,0.0
2025-08-30 20:55:00,5582.42,28.4,86,35.1,4.3,100,0.0,0.0,0,0.0
2025-08-30 21:00:00,5612.58,28.1,87,34.4,6.5,100,0.0,0.0,0,0.0
2025-08-30 21:05:00,5607.13,28.1,87,34.4,6.5,100,0.0,0.0,0,0.0
2025-08-30 21:10:00,5580.33,28.1,87,34.4,6.5,100,0.0,0.0,0,0.0
2025-08-30 21:15:00,5655.84,28.1,87,34.4,6.5,100,0.0,0.0,0,0.0
2025-08-30 21:20:00,5601.46,28.1,87,34.4,6.5,100,0.0,0.0,0,0.0
2025-08-30 21:25:00,5632.97,28.1,87,34.4,6.5,100,0.0,0.0,0,0.0
2025-08-30 21:30:00,5695.38,28.1,87,34.4,6.5,100,0.0,0.0,0,0.0
2025-08-30 21:35:00,5712.03,28.1,87,34.4,6.5,100,0.0,0.0,0,0.0
2025-08-30 21:40:00,5701.58,28.1,87,34.4,6.5,100,0.0,0.0,0,0.0
2025-08-30 21:45:00,5784.04,28.1,87,34.4,6.5,100,0.0,0.0,0,0.0
2025-08-30 21:50:00,5751.1,28.1,87,34.4,6.5,100,0.0,0.0,0,0.0
2025-08-30 21:55:00,5801.62,28.1,87,34.4,6.5,100,0.0,0.0,0,0.0
2025-08-30 22:00:00,5847.88,27.8,89,34.0,6.6,100,0.0,0.0,0,0.0
2025-08-30 22:05:00,5844.83,27.8,89,34.0,6.6,100,0.0,0.0,0,0.0
2025-08-30 22:10:00,5837.04,27.8,89,34.0,6.6,100,0.0,0.0,0,0.0
2025-08-30 22:15:00,5877.84,27.8,89,34.0,6.6,100,0.0,0.0,0,0.0
2025-08-30 22:20:00,5891.83,27.8,89,34.0,6.6,100,0.0,0.0,0,0.0
2025-08-30 22:25:00,5918.0,27.8,89,34.0,6.6,100,0.0,0.0,0,0.0
2025-08-30 22:30:00,5903.82,27.8,89,34.0,6.6,100,0.0,0.0,0,0.0
2025-08-30 22:35:00,5910.11,27.8,89,34.0,6.6,100,0.0,0.0,0,0.0
2025-08-30 22:40:00,5910.69,27.8,89,34.0,6.6,100,0.0,0.0,0,0.0
2025-08-30 22:45:00,5973.92,27.8,89,34.0,6.6,100,0.0,0.0,0,0.0
2025-08-30 22:50:00,5936.12,27.8,89,34.0,6.6,100,0.0,0.0,0,0.0
2025-08-30 22:55:00,5923.5,27.8,89,34.0,6.6,100,0.0,0.0,0,0.0
2025-08-30 23:00:00,5966.04,27.5,89,33.7,6.7,100,0.0,0.0,0,0.0
2025-08-30 23:05:00,5969.44,27.5,89,33.7,6.7,100,0.0,0.0,0,0.0
2025-08-30 23:10:00,5935.67,27.5,89,33.7,6.7,100,0.0,0.0,0,0.0
2025-08-30 23:15:00,5943.15,27.5,89,33.7,6.7,100,0.0,0.0,0,0.0
2025-08-30 23:20:00,5926.21,27.5,89,33.7,6.7,100,0.0,0.0,0,0.0
2025-08-30 23:25:00,5921.46,27.5,89,33.7,6.7,100,0.0,0.0,0,0.0
2025-08-30 23:30:00,5926.6,27.5,89,33.7,6.7,100,0.0,0.0,0,0.0
2025-08-30 23:35:00,5888.59,27.5,89,33.7,6.7,100,0.0,0.0,0,0.0
2025-08-30 23:40:00,5882.7,27.5,89,33.7,6.7,100,0.0,0.0,0,0.0
2025-08-30 23:45:00,5846.5,27.5,89,33.7,6.7,100,0.0,0.0,0,0.0
2025-08-30 23:50:00,,27.5,89,33.7,6.7,100,0.0,0.0,0,0.0
2025-08-30 23:55:00,,27.5,89,33.7,6.7,100,0.0,0.0,0,0.0
2025-08-31 00:00:00,5775.63,27.2,90,33.3,6.5,88,0.0,0.0,0,0.0
2025-08-31 00:05:00,5739.34,27.2,90,33.3,6.5,88,0.0,0.0,0,0.0
2025-08-31 00:10:00,5725.37,27.2,90,33.3,6.5,88,0.0,0.0,0,0.0
2025-08-31 00:15:00,5662.78,27.2,90,33.3,6.5,88,0.0,0.0,0,0.0
2025-08-31 00:20:00,5645.46,27.2,90,33.3,6.5,88,0.0,0.0,0,0.0
2025-08-31 00:25:00,5619.1,27.2,90,33.3,6.5,88,0.0,0.0,0,0.0
2025-08-31 00:30:00,5590.21,27.2,90,33.3,6.5,88,0.0,0.0,0,0.0
2025-08-31 00:35:00,5550.65,27.2,90,33.3,6.5,88,0.0,0.0,0,0.0
2025-08-31 00:40:00,5533.89,27.2,90,33.3,6.5,88,0.0,0.0,0,0.0
2025-08-31 00:45:00,5517.81,27.2,90,33.3,6.5,88,0.0,0.0,0,0.0
2025-08-31 00:50:00,5483.15,27.2,90,33.3,6.5,88,0.0,0.0,0,0.0
2025-08-31 00:55:00,5456.88,27.2,90,33.3,6.5,88,0.0,0.0,0,0.0
2025-08-31 01:00:00,5431.79,26.9,92,33.0,6.7,93,0.0,0.0,0,0.0
2025-08-31 01:05:00,5393.0,26.9,92,33.0,6.7,93,0.0,0.0,0,0.0
2025-08-31 01:10:00,5364.78,26.9,92,33.0,6.7,93,0.0,0.0,0,0.0
2025-08-31 01:15:00,5323.35,26.9,92,33.0,6.7,93,0.0,0.0,0,0.0
2025-08-31 01:20:00,5303.52,26.9,92,33.0,6.7,93,0.0,0.0,0,0.0
2025-08-31 01:25:00,5273.91,26.9,92,33.0,6.7,93,0.0,0.0,0,0.0
2025-08-31 01:30:00,5236.72,26.9,92,33.0,6.7,93,0.0,0.0,0,0.0
2025-08-31 01:35:00,5224.16,26.9,92,33.0,6.7,93,0.0,0.0,0,0.0
2025-08-31 01:40:00,5197.41,26.9,92,33.0,6.7,93,0.0,0.0,0,0.0
2025-08-31 01:45:00,5176.73,26.9,92,33.0,6.7,93,0.0,0.0,0,0.0
2025-08-31 01:50:00,5148.78,26.9,92,33.0,6.7,93,0.0,0.0,0,0.0
2025-08-31 01:55:00,5114.56,26.9,92,33.0,6.7,93,0.0,0.0,0,0.0
2025-08-31 02:00:00,5101.17,26.7,93,32.3,9.6,21,0.0,0.0,0,0.0
2025-08-31 02:05:00,5071.67,26.7,93,32.3,9.6,21,0.0,0.0,0,0.0
2025-08-31 02:10:00,5029.86,26.7,93,32.3,9.6,21,0.0,0.0,0,0.0
2025-08-31 02:15:00,5030.33,26.7,93,32.3,9.6,21,0.0,0.0,0,0.0
2025-08-31 02:20:00,4998.7,26.7,93,32.3,9.6,21,0.0,0.0,0,0.0
2025-08-31 02:25:00,4978.84,26.7,93,32.3,9.6,21,0.0,0.0,0,0.0
2025-08-31 02:30:00,4955.57,26.7,93,32.3,9.6,21,0.0,0.0,0,0.0
2025-08-31 02:35:00,4936.33,26.7,93,32.3,9.6,21,0.0,0.0,0,0.0
2025-08-31 02:40:00,4914.38,26.7,93,32.3,9.6,21,0.0,0.0,0,0.0
2025-08-31 02:45:00,4899.07,26.7,93,32.3,9.6,21,0.0,0.0,0,0.0
2025-08-31 02:50:00,4866.28,26.7,93,32.3,9.6,21,0.0,0.0,0,0.0
2025-08-31 02:55:00,4821.41,26.7,93,32.3,9.6,21,0.0,0.0,0,0.0
2025-08-31 03:00:00,4800.43,26.0,95,31.4,8.8,80,0.0,0.0,0,0.0
2025-08-31 03:05:00,4776.54,26.0,95,31.4,8.8,80,0.0,0.0,0,0.0
2025-08-31 03:10:00,4772.61,26.0,95,31.4,8.8,80,0.0,0.0,0,0.0
2025-08-31 03:15:00,4767.49,26.0,95,31.4,8.8,80,0.0,0.0,0,0.0
2025-08-31 03:20:00,4752.73,26.0,95,31.4,8.8,80,0.0,0.0,0,0.0
2025-08-31 03:25:00,4735.7,26.0,95,31.4,8.8,80,0.0,0.0,0,0.0
2025-08-31 03:30:00,4715.51,26.0,95,31.4,8.8,80,0.0,0.0,0,0.0
2025-08-31 03:35:00,4694.56,26.0,95,31.4,8.8,80,0.0,0.0,0,0.0
2025-08-31 03:40:00,4671.58,26.0,95,31.4,8.8,80,0.0,0.0,0,0.0
2025-08-31 03:45:00,4654.1,26.0,95,31.4,8.8,80,0.0,0.0,0,0.0
2025-08-31 03:50:00,4635.7,26.0,95,31.4,8.8,80,0.0,0.0,0,0.0
2025-08-31 03:55:00,4624.63,26.0,95,31.4,8.8,80,0.0,0.0,0,0.0
2025-08-31 04:00:00,4628.71,25.2,96,30.2,9.7,99,0.0,0.0,0,0.0
